Sorter0,,
ArrayLength,Runtime F,Runtime C
2665,0.004139916,
2667,0.004386042,
2669,0.004184208,
2671,0.00418325,
2673,0.004275458,
2675,0.004132541,
2677,0.004311666,
2679,0.004355625,
2681,0.004277667,
2683,0.004167667,
2685,0.004248125,
2687,0.004368791,
2689,0.004287417,
2691,0.00430875,
2693,0.004172667,
2695,0.004268417,
2697,0.004319584,
2699,0.004201542,
2701,0.004307041,
2703,0.004225416,
2705,0.004272542,
2707,0.004448458,
2709,0.008502375,
2711,0.004313208,
2713,0.004299375,
2715,0.00427325,
2717,0.004255625,
2719,0.004348959,
2721,0.004336208,
2723,0.004328833,
2725,0.004277792,
2727,0.0043975,
2729,0.004367459,
2731,0.004282875,
2733,0.004421583,
2735,0.00437425,
2737,0.004358458,
2739,0.004422,
2741,0.004378917,
2743,0.004406125,
2745,0.00437975,
2747,0.004375292,
2749,0.004392458,
2751,0.004321875,
2753,0.004375792,
2755,0.004291667,
2757,0.004285209,
2759,0.004409,
2761,0.004507792,
2763,0.006407041,
2765,0.004535625,
2767,0.0045105,
2769,0.004497417,
2771,0.00453525,
2773,0.004459,
2775,0.004413041,
2777,0.004529416,
2779,0.004522917,
2781,0.004512333,
2783,0.004527917,
2785,0.004503208,
2787,0.004485291,
2789,0.004642041,
2791,0.004533916,
2793,0.004533667,
2795,0.0045855,
2797,0.004809208,
2799,0.004517709,
2801,0.004618875,
2803,0.004632834,
2805,0.004628792,
2807,0.004670958,
2809,0.004571333,
2811,0.00458,
2813,0.004538167,
2815,0.004613667,
2817,0.0080495,
2819,0.004600208,
2821,0.004646916,
2823,0.004599666,
2825,0.004694084,
2827,0.004606334,
2829,0.004665583,
2831,0.004687125,
2833,0.004600458,
2835,0.004746167,
2837,0.004662709,
2839,0.00466625,
2841,0.004709208,
2843,0.004733208,
2845,0.004794292,
2847,0.0049075,
2849,0.004760042,
2851,0.004643625,
2853,0.004711916,
2855,0.0046685,
2857,0.004729375,
2859,0.004813041,
2861,0.004827542,
2863,0.004832208,
2865,0.004685458,
2867,0.004877333,
2869,0.00999325,
2871,0.004848708,
2873,0.004773958,
2875,0.004835917,
2877,0.004868875,
2879,0.004805,
2881,0.00486325,
2883,0.004897666,
2885,0.004862541,
2887,0.004856,
2889,0.004717959,
2891,0.004931292,
2893,0.004889208,
2895,0.00491225,
2897,0.004884542,
2899,0.004868708,
2901,0.004854625,
2903,0.004995459,
2905,0.005028791,
2907,0.004931209,
2909,0.005013834,
2911,0.005019917,
2913,0.00493175,
2915,0.004961875,
2917,0.00502275,
2919,0.004980417,
2921,0.006607125,
2923,0.004952625,
2925,0.005073375,
2927,0.005194458,
2929,0.00505925,
2931,0.00503,
2933,0.004964375,
2935,0.00504575,
2937,0.0050045,
2939,0.00507775,
2941,0.005123417,
2943,0.005198584,
2945,0.005039792,
2947,0.005177208,
2949,0.00493675,
2951,0.004910083,
2953,0.00517925,
2955,0.00519725,
2957,0.005061083,
2959,0.005109125,
2961,0.005153959,
2963,0.005153417,
2965,0.005127708,
2967,0.005148791,
2969,0.005080917,
2971,0.01002275,
2973,0.00527925,
2975,0.005027625,
2977,0.005160125,
2979,0.005185792,
2981,0.005227291,
2983,0.005151709,
2985,0.005161416,
2987,0.005228083,
2989,0.005181125,
2991,0.005182,
2993,0.005146333,
2995,0.005092833,
2997,0.005277167,
2999,0.00528975,
3001,0.005273125,
3003,0.005363458,
3005,0.005227125,
3007,0.005365459,
3009,0.005317417,
3011,0.00540275,
3013,0.005172166,
3015,0.005457667,
3017,0.00526075,
3019,0.00516025,
3021,0.009753792,
3023,0.005409042,
3025,0.005311708,
3027,0.005318583,
3029,0.005385583,
3031,0.005527584,
3033,0.005365667,
3035,0.005547792,
3037,0.005472459,
3039,0.00547375,
3041,0.005359541,
3043,0.005352417,
3045,0.005346375,
3047,0.005434667,
3049,0.005433334,
3051,0.005475875,
3053,0.00536125,
3055,0.005401917,
3057,0.005579042,
3059,0.005525375,
3061,0.005469208,
3063,0.005532541,
3065,0.00553325,
3067,0.005460667,
3069,0.007307875,
3071,0.005444834,
3073,0.005509333,
3075,0.005523333,
3077,0.005488542,
3079,0.005619333,
3081,0.005480042,
3083,0.005662791,
3085,0.005436292,
3087,0.005617042,
3089,0.005671583,
3091,0.005529375,
3093,0.005612417,
3095,0.005489125,
3097,0.005755375,
3099,0.00570775,
3101,0.005616334,
3103,0.005526084,
3105,0.005562459,
3107,0.005760958,
3109,0.005647333,
3111,0.00562075,
3113,0.00553875,
3115,0.005744541,
3117,0.006725125,
3119,0.005672625,
3121,0.005697708,
3123,0.00572025,
3125,0.005690791,
3127,0.005698416,
3129,0.005665542,
3131,0.0056485,
3133,0.005834375,
3135,0.005766208,
3137,0.0057105,
3139,0.005913708,
3141,0.005829625,
3143,0.005730959,
3145,0.005701125,
3147,0.005824333,
3149,0.005805583,
3151,0.005853959,
3153,0.005818167,
3155,0.005946041,
3157,0.005897708,
3159,0.005899541,
3161,0.005940458,
3163,0.006048833,
3165,0.01125675,
3167,0.005795833,
3169,0.005865917,
3171,0.005943666,
3173,0.005977875,
3175,0.006072583,
3177,0.005844708,
3179,0.005910125,
3181,0.005879666,
3183,0.005970375,
3185,0.005879625,
3187,0.005929291,
3189,0.00592525,
3191,0.005928791,
3193,0.005955458,
3195,0.005966458,
3197,0.005972625,
3199,0.005852708,
3201,0.006118791,
3203,0.005893791,
3205,0.005980542,
3207,0.005826542,
3209,0.005925917,
3211,0.006374625,
3213,0.005980834,
3215,0.006196959,
3217,0.005993625,
3219,0.006025625,
3221,0.006053709,
3223,0.005903833,
3225,0.00624075,
3227,0.005976,
3229,0.006203583,
3231,0.005985375,
3233,0.006144042,
3235,0.00608325,
3237,0.006286292,
3239,0.006163917,
3241,0.006254625,
3243,0.006294083,
3245,0.006148125,
3247,0.00618675,
3249,0.00616025,
3251,0.00618025,
3253,0.006268875,
3255,0.006170833,
3257,0.006639875,
3259,0.006262541,
3261,0.006294667,
3263,0.006271292,
3265,0.006224583,
3267,0.006263208,
3269,0.006211083,
3271,0.00627125,
3273,0.006156125,
3275,0.006147333,
3277,0.006294459,
3279,0.006307708,
3281,0.006226042,
3283,0.006403125,
3285,0.006366542,
3287,0.006404042,
3289,0.006307167,
3291,0.006415958,
3293,0.006274583,
3295,0.006488042,
3297,0.006388292,
3299,0.006521708,
3301,0.006432875,
3303,0.010957167,
3305,0.006530917,
3307,0.006323417,
3309,0.006415916,
3311,0.006526,
3313,0.006542167,
3315,0.006461541,
3317,0.006540416,
3319,0.006510209,
3321,0.006477333,
3323,0.006444833,
3325,0.006497458,
3327,0.006406083,
3329,0.006332917,
3331,0.006489667,
3333,0.006372333,
3335,0.006378416,
3337,0.006451167,
3339,0.006553875,
3341,0.006488042,
3343,0.00656725,
3345,0.006563792,
3347,0.006483417,
3349,0.006624458,
3351,0.006683292,
3353,0.00668025,
3355,0.006758125,
3357,0.006648333,
3359,0.006785791,
3361,0.006470709,
3363,0.006744084,
3365,0.006668417,
3367,0.00660825,
3369,0.00658925,
3371,0.006674167,
3373,0.006660583,
3375,0.006576208,
3377,0.006786208,
3379,0.006652917,
3381,0.006709667,
3383,0.0067305,
3385,0.006693208,
3387,0.006716541,
3389,0.006817542,
3391,0.006730917,
3393,0.006510167,
3395,0.00650275,
3397,0.006595791,
3399,0.006806917,
3401,0.006711291,
3403,0.006806584,
3405,0.007020625,
3407,0.006951625,
3409,0.006803417,
3411,0.006904,
3413,0.007036834,
3415,0.006812166,
3417,0.006796417,
3419,0.006754375,
3421,0.006832958,
3423,0.006859959,
3425,0.006772042,
3427,0.00675875,
3429,0.0070015,
3431,0.007053584,
3433,0.00680825,
3435,0.007992416,
3437,0.006907667,
3439,0.006893292,
3441,0.006994417,
3443,0.006921375,
3445,0.006872041,
3447,0.007099959,
3449,0.006828125,
3451,0.00699925,
3453,0.00689125,
3455,0.007088333,
3457,0.006886,
3459,0.006908584,
3461,0.006921875,
3463,0.00693425,
3465,0.007128708,
3467,0.007147666,
3469,0.006917541,
3471,0.00680975,
3473,0.006686917,
3475,0.007216125,
3477,0.007080125,
3479,0.014089416,
3481,0.007290458,
3483,0.007162083,
3485,0.007141958,
3487,0.007178458,
3489,0.007159208,
3491,0.0069035,
3493,0.006817541,
3495,0.00708625,
3497,0.007219125,
3499,0.007272,
3501,0.0071455,
3503,0.00715575,
3505,0.007194375,
3507,0.007236125,
3509,0.007084375,
3511,0.00731375,
3513,0.007057334,
3515,0.007261834,
3517,0.00716425,
3519,0.00741925,
3521,0.012411542,
3523,0.007256958,
3525,0.007317709,
3527,0.007214,
3529,0.007325667,
3531,0.007304584,
3533,0.007386792,
3535,0.007180667,
3537,0.007530875,
3539,0.007249625,
3541,0.007306958,
3543,0.007291542,
3545,0.007302,
3547,0.007257167,
3549,0.007384292,
3551,0.007427,
3553,0.007285,
3555,0.007394167,
3557,0.007509791,
3559,0.007389875,
3561,0.007423209,
3563,0.011741625,
3565,0.007490375,
3567,0.007368125,
3569,0.007392667,
3571,0.007460417,
3573,0.007642084,
3575,0.007480792,
3577,0.007533208,
3579,0.007626625,
3581,0.00766825,
3583,0.007478542,
3585,0.0075055,
3587,0.007606167,
3589,0.007652834,
3591,0.007449458,
3593,0.007494834,
3595,0.00769575,
3597,0.007646,
3599,0.00752875,
3601,0.007639084,
3603,0.007561417,
3605,0.015364083,
3607,0.007704084,
3609,0.007771333,
3611,0.007469542,
3613,0.007601667,
3615,0.007602417,
3617,0.007610291,
3619,0.007583375,
3621,0.007587542,
3623,0.007558583,
3625,0.007772375,
3627,0.007622166,
3629,0.007551792,
3631,0.007756792,
3633,0.007579667,
3635,0.007659792,
3637,0.007742333,
3639,0.007741792,
3641,0.007750416,
3643,0.007692166,
3645,0.008421333,
3647,0.007824458,
3649,0.007978541,
3651,0.007799375,
3653,0.007898292,
3655,0.007695334,
3657,0.0077815,
3659,0.007810167,
3661,0.007913958,
3663,0.007831833,
3665,0.0077725,
3667,0.007838125,
3669,0.007803625,
3671,0.007875542,
3673,0.007820792,
3675,0.007854791,
3677,0.008040292,
3679,0.00777875,
3681,0.007963625,
3683,0.007865166,
3685,0.007975958,
3687,0.007995708,
3689,0.007891416,
3691,0.007884666,
3693,0.00773425,
3695,0.008127583,
3697,0.007955959,
3699,0.007984041,
3701,0.008033042,
3703,0.007973459,
3705,0.008006917,
3707,0.007913875,
3709,0.00802325,
3711,0.008151125,
3713,0.008091417,
3715,0.008080042,
3717,0.0080645,
3719,0.008137167,
3721,0.008071417,
3723,0.008006791,
3725,0.0082865,
3727,0.007940125,
3729,0.0082845,
3731,0.008173666,
3733,0.008330625,
3735,0.008109541,
3737,0.008400292,
3739,0.008316667,
3741,0.00820925,
3743,0.008238083,
3745,0.00817075,
3747,0.008312166,
3749,0.00829475,
3751,0.008196875,
3753,0.00822675,
3755,0.008190166,
3757,0.008396709,
3759,0.008203875,
3761,0.007962667,
3763,0.008337834,
3765,0.010212834,
3767,0.008276333,
3769,0.008199458,
3771,0.008333125,
3773,0.008158416,
3775,0.008298625,
3777,0.008309417,
3779,0.008287209,
3781,0.008043416,
3783,0.008477708,
3785,0.008432917,
3787,0.008644917,
3789,0.008507542,
3791,0.008367458,
3793,0.00840575,
3795,0.008403209,
3797,0.008334291,
3799,0.008341208,
3801,0.008560833,
3803,0.008733083,
3805,0.016433708,
3807,0.008502792,
3809,0.008485416,
3811,0.008444417,
3813,0.008536833,
3815,0.008465292,
3817,0.008317709,
3819,0.008589625,
3821,0.008486125,
3823,0.00848725,
3825,0.008479583,
3827,0.008820625,
3829,0.00872275,
3831,0.008621458,
3833,0.00869325,
3835,0.008675584,
3837,0.008676833,
3839,0.008516375,
3841,0.0087465,
3843,0.008766833,
3845,0.008666083,
3847,0.008602167,
3849,0.00846175,
3851,0.008670209,
3853,0.008683417,
3855,0.008816625,
3857,0.008765625,
3859,0.008587791,
3861,0.00864725,
3863,0.008614834,
3865,0.008671,
3867,0.00859775,
3869,0.008711958,
3871,0.0086695,
3873,0.008572875,
3875,0.0088575,
3877,0.008811334,
3879,0.008790083,
3881,0.009108958,
3883,0.0152995,
3885,0.008740959,
3887,0.008749666,
3889,0.00890175,
3891,0.008810292,
3893,0.009046417,
3895,0.008913792,
3897,0.009025375,
3899,0.008832208,
3901,0.008893834,
3903,0.008755292,
3905,0.008898916,
3907,0.008879458,
3909,0.008769084,
3911,0.008741125,
3913,0.00872775,
3915,0.008855125,
3917,0.0088645,
3919,0.009067666,
3921,0.018204292,
3923,0.008914583,
3925,0.008935916,
3927,0.009116208,
3929,0.009011125,
3931,0.00896775,
3933,0.008833292,
3935,0.009075792,
3937,0.009329416,
3939,0.009103792,
3941,0.008974625,
3943,0.009207792,
3945,0.009144,
3947,0.0089645,
3949,0.009023292,
3951,0.009115875,
3953,0.00908725,
3955,0.009318333,
3957,0.009022625,
3959,0.016369417,
3961,0.009412084,
3963,0.009166625,
3965,0.009390375,
3967,0.009351541,
3969,0.009173458,
3971,0.009406333,
3973,0.009264,
3975,0.009167834,
3977,0.009234,
3979,0.009446042,
3981,0.00923775,
3983,0.00939,
3985,0.009319084,
3987,0.009224208,
3989,0.009248541,
3991,0.009343875,
3993,0.009328709,
3995,0.009089417,
3997,0.009249958,
3999,0.009492416,
4001,0.009288542,
4003,0.0092505,
4005,0.009342833,
4007,0.009437083,
4009,0.009519375,
4011,0.00944475,
4013,0.009473292,
4015,0.009602083,
4017,0.009456125,
4019,0.009656041,
4021,0.009699417,
4023,0.009444667,
4025,0.009324917,
4027,0.009421542,
4029,0.009427958,
4031,0.009624333,
4033,0.01668125,
4035,0.009265084,
4037,0.009456542,
4039,0.009511416,
4041,0.009673125,
4043,0.009754792,
4045,0.009959,
4047,0.009704625,
4049,0.009735,
4051,0.009801417,
4053,0.009416667,
4055,0.0099755,
4057,0.009755084,
4059,0.009668958,
4061,0.009812667,
4063,0.009816959,
4065,0.00971025,
4067,0.009735208,
4069,0.009680167,
4071,0.00964025,
4073,0.009625542,
4075,0.009782542,
4077,0.009808084,
4079,0.009684959,
4081,0.009623125,
4083,0.009733625,
4085,0.009744291,
4087,0.009675458,
4089,0.009858333,
4091,0.009771542,
4093,0.010049083,
4095,0.009965791,
4097,0.009640208,
4099,0.009784875,
4101,0.00978975,
4103,0.009805542,
4105,0.009753417,
4107,0.010106375,
4109,0.010065125,
4111,0.009782666,
4113,0.010181458,
4115,0.010068917,
4117,0.009987958,
4119,0.009827625,
4121,0.010079167,
4123,0.010056333,
4125,0.009969791,
4127,0.009821042,
4129,0.009850666,
4131,0.009888916,
4133,0.010018417,
4135,0.010215875,
4137,0.009902292,
4139,0.010074708,
4141,0.010068209,
4143,0.010130875,
4145,0.01013875,
4147,0.010021041,
4149,0.010049167,
4151,0.010201375,
4153,0.010274834,
4155,0.010064125,
4157,0.010420708,
4159,0.010052917,
4161,0.010041709,
4163,0.010215584,
4165,0.010255417,
4167,0.010179083,
4169,0.010116584,
4171,0.010081833,
4173,0.010077542,
4175,0.010350375,
4177,0.0123285,
4179,0.010292125,
4181,0.010125083,
4183,0.010171875,
4185,0.010392583,
4187,0.010475708,
4189,0.010381541,
4191,0.010440334,
4193,0.010258,
4195,0.010290458,
4197,0.01036575,
4199,0.010086667,
4201,0.010194334,
4203,0.010177959,
4205,0.010415,
4207,0.01048975,
4209,0.010287083,
4211,0.010447042,
4213,0.018103043,
4215,0.010429583,
4217,0.010596708,
4219,0.01055525,
4221,0.010391459,
4223,0.010457375,
4225,0.01058675,
4227,0.01048825,
4229,0.010633958,
4231,0.010566875,
4233,0.010343167,
4235,0.010319625,
4237,0.010409208,
4239,0.010490417,
4241,0.010525083,
4243,0.010373417,
4245,0.01056,
4247,0.010438917,
4249,0.015575542,
4251,0.010557375,
4253,0.010606375,
4255,0.010726792,
4257,0.010474583,
4259,0.010647333,
4261,0.01068775,
4263,0.010715584,
4265,0.01066825,
4267,0.010738042,
4269,0.010696458,
4271,0.010605583,
4273,0.010593667,
4275,0.010729416,
4277,0.010749667,
4279,0.010510375,
4281,0.0108465,
4283,0.016214957,
4285,0.010663708,
4287,0.010595208,
4289,0.010648041,
4291,0.01082025,
4293,0.011018625,
4295,0.01097875,
4297,0.010944,
4299,0.01075075,
4301,0.011025791,
4303,0.010877667,
4305,0.01074475,
4307,0.010724459,
4309,0.010945667,
4311,0.010434333,
4313,0.010896833,
4315,0.011002084,
4317,0.011118875,
4319,0.010872917,
4321,0.010921375,
4323,0.010864833,
4325,0.011131875,
4327,0.011187166,
4329,0.01105425,
4331,0.011058875,
4333,0.01067675,
4335,0.011108917,
4337,0.011204541,
4339,0.011211875,
4341,0.010803291,
4343,0.011032375,
4345,0.01103675,
4347,0.010911792,
4349,0.010867625,
4351,0.011001291,
4353,0.017244833,
4355,0.011098084,
4357,0.011126792,
4359,0.011038625,
4361,0.010968083,
4363,0.011289459,
4365,0.011452375,
4367,0.01123675,
4369,0.011185625,
4371,0.011037041,
4373,0.011286208,
4375,0.011364375,
4377,0.01135425,
4379,0.011222917,
4381,0.011200625,
4383,0.011191417,
4385,0.011162458,
4387,0.019853832,
4389,0.011159042,
4391,0.011232666,
4393,0.01148225,
4395,0.01119175,
4397,0.011411625,
4399,0.01139925,
4401,0.01138775,
4403,0.01159425,
4405,0.011490834,
4407,0.011151375,
4409,0.011399125,
4411,0.0114525,
4413,0.011442625,
4415,0.011336709,
4417,0.011084792,
4419,0.011246333,
4421,0.018049832,
4423,0.011491042,
4425,0.011647167,
4427,0.011501583,
4429,0.011452875,
4431,0.011451625,
4433,0.011623042,
4435,0.011790917,
4437,0.011580042,
4439,0.011791833,
4441,0.01168325,
4443,0.011719792,
4445,0.011608292,
4447,0.01181,
4449,0.011526125,
4451,0.01151325,
4453,0.011510833,
4455,0.0118345,
4457,0.012008125,
4459,0.011813041,
4461,0.011651625,
4463,0.0116455,
4465,0.011748541,
4467,0.011711041,
4469,0.0116815,
4471,0.011527917,
4473,0.011685209,
4475,0.011937708,
4477,0.011674834,
4479,0.01164025,
4481,0.011746166,
4483,0.011677541,
4485,0.011794209,
4487,0.016890831,
4489,0.011961208,
4491,0.011796792,
4493,0.011677542,
4495,0.011788667,
4497,0.011850125,
4499,0.011651625,
4501,0.011815459,
4503,0.011710542,
4505,0.011955459,
4507,0.012023708,
4509,0.011937458,
4511,0.012033958,
4513,0.012038,
4515,0.01210475,
4517,0.012068208,
4519,0.0119485,
4521,0.019871084,
4523,0.011967,
4525,0.0118995,
4527,0.012123417,
4529,0.012200625,
4531,0.011988791,
4533,0.012201625,
4535,0.011989958,
4537,0.012251792,
4539,0.012262959,
4541,0.012030417,
4543,0.012122166,
4545,0.012099208,
4547,0.011991917,
4549,0.012268125,
4551,0.012130708,
4553,0.018042332,
4555,0.012036542,
4557,0.011898666,
4559,0.012297666,
4561,0.012227417,
4563,0.012149791,
4565,0.012066916,
4567,0.012135875,
4569,0.012195584,
4571,0.012435125,
4573,0.012352208,
4575,0.012472,
4577,0.012394167,
4579,0.011926291,
4581,0.012254625,
4583,0.0122615,
4585,0.012168708,
4587,0.012108334,
4589,0.012116167,
4591,0.012256667,
4593,0.012364083,
4595,0.012355125,
4597,0.012436083,
4599,0.012485625,
4601,0.012480458,
4603,0.012538209,
4605,0.012779209,
4607,0.012266083,
4609,0.012402459,
4611,0.012460709,
4613,0.0126025,
4615,0.012405916,
4617,0.01234375,
4619,0.012451875,
4621,0.012512792,
4623,0.012454459,
4625,0.012540875,
4627,0.012378333,
4629,0.012264625,
4631,0.012143625,
4633,0.012455542,
4635,0.012374333,
4637,0.012577334,
4639,0.012609167,
4641,0.012805292,
4643,0.012531958,
4645,0.012666542,
4647,0.012893459,
4649,0.012704291,
4651,0.012381083,
4653,0.012740042,
4655,0.012722791,
4657,0.012890833,
4659,0.012780458,
4661,0.012628125,
4663,0.01271875,
4665,0.012799334,
4667,0.012820833,
4669,0.013811791,
4671,0.01302225,
4673,0.012666042,
4675,0.012704416,
4677,0.01269875,
4679,0.0129235,
4681,0.012649833,
4683,0.012843833,
4685,0.012904208,
4687,0.012814,
4689,0.01293375,
4691,0.012650083,
4693,0.0129245,
4695,0.012745959,
4697,0.012893375,
4699,0.012916292,
4701,0.013020166,
4703,0.012986042,
4705,0.01317425,
4707,0.013030875,
4709,0.0131165,
4711,0.013012833,
4713,0.0144105,
4715,0.013153667,
4717,0.013038292,
4719,0.012831834,
4721,0.012955375,
4723,0.013114333,
4725,0.012995417,
4727,0.013032125,
4729,0.012988542,
4731,0.013037875,
4733,0.013061208,
4735,0.013086459,
4737,0.013276167,
4739,0.0132095,
4741,0.013148125,
4743,0.013307875,
4745,0.021159459,
4747,0.013244833,
4749,0.012916208,
4751,0.013131041,
4753,0.0131015,
4755,0.0130045,
4757,0.013388791,
4759,0.013226958,
4761,0.0130075,
4763,0.013465334,
4765,0.013505709,
4767,0.013256917,
4769,0.013435792,
4771,0.01324875,
4773,0.013427792,
4775,0.013373333,
4777,0.025307376,
4779,0.013037667,
4781,0.01347725,
4783,0.01339575,
4785,0.01330225,
4787,0.013288084,
4789,0.013374708,
4791,0.013667292,
4793,0.013564459,
4795,0.013538084,
4797,0.013447542,
4799,0.01376375,
4801,0.013469208,
4803,0.013387916,
4805,0.013415125,
4807,0.017391875,
4809,0.013497458,
4811,0.013219083,
4813,0.013381959,
4815,0.013514458,
4817,0.013498167,
4819,0.013464792,
4821,0.013475292,
4823,0.013441208,
4825,0.01370525,
4827,0.013711916,
4829,0.013788125,
4831,0.013811667,
4833,0.013402709,
4835,0.013923167,
4837,0.013897208,
4839,0.021731917,
4841,0.01355325,
4843,0.013764708,
4845,0.013829041,
4847,0.013756167,
4849,0.013906583,
4851,0.013891084,
4853,0.014198875,
4855,0.013588375,
4857,0.014041916,
4859,0.014178209,
4861,0.013694708,
4863,0.013779375,
4865,0.014129125,
4867,0.013871458,
4869,0.024386166,
4871,0.01386225,
4873,0.014189,
4875,0.014077292,
4877,0.014068084,
4879,0.014349083,
4881,0.013860208,
4883,0.013975458,
4885,0.014227208,
4887,0.014359459,
4889,0.014432041,
4891,0.014239458,
4893,0.014047333,
4895,0.013818208,
4897,0.013718167,
4899,0.01546375,
4901,0.013959375,
4903,0.013930084,
4905,0.014041167,
4907,0.014242875,
4909,0.01402825,
4911,0.013811958,
4913,0.014460166,
4915,0.01441925,
4917,0.014338792,
4919,0.014209833,
4921,0.014438875,
4923,0.014742875,
4925,0.014626083,
4927,0.014374584,
4929,0.014340792,
4931,0.014436166,
4933,0.014210125,
4935,0.014134083,
4937,0.013970417,
4939,0.014341083,
4941,0.014212792,
4943,0.014113125,
4945,0.014043083,
4947,0.014588041,
4949,0.01422025,
4951,0.014177917,
4953,0.014343917,
4955,0.014523375,
4957,0.014261875,
4959,0.014356708,
4961,0.014183583,
4963,0.014599834,
